application_status,"has my mastercard application gone through the process"
application_status,"has my application for my visa card gone through"
application_status,"has my mastercard application been processed"
flight_status,"when is my flight going to board"
flight_status,"when am i boarding my flight"
flight_status,"can you please update the status of flight dl123"
flight_status,"will flight dl123 be on time"
flight_status,"are there any expected delays for flight dl123"
flight_status,"tell me flight dl123's statud"
flight_status,"for flight dl123 what's the status"
flight_status,"could you tell me the status of flight dl123"
flight_status,"what time is my flight going to land"
flight_status,"ostensibly when is my flight going to land"
flight_status,"what is the boarding time for my upcoming flight"
flight_status,"when is my flight boarding"
flight_status,"whats my delta flight's status"
flight_status,"when is my flight due to arrive"
flight_status,"when does boarding for my flight begin"
flight_status,"how long until delta is at the gate"
flight_status,"can you update me with the status of flight dl123"
flight_status,"whats the status of my south west flight"
flight_status,"what is the scheduled landing time for my flight"
flight_status,"what is the projected time frame for the flight to land"
flight_status,"when's my flight getting here"
flight_status,"whats the status of my delta flight"
flight_status,"do you mind informing me the status of my southwest flight"
flight_status,"please tell me the status of my southwest flight"
flight_status,"look up when my flight is set to start boarding"
flight_status,"at what time will my flight begin boarding"
flight_status,"tell me the status of flight dl123"
flight_status,"when is my plane scheduled to land"
flight_status,"can you check when my flight lands"
flight_status,"is there any news on flight dl123"
flight_status,"will my delta flight leave on time"
flight_status,"i wanna know when my flight scheduled to board"
flight_status,"tell me what time my flight ought to be landing"
flight_status,"at what point will this flight start letting people board"
flight_status,"i gotta know when my flight will land"
flight_status,"i would like to know when my flight scheduled to board"
flight_status,"when's my flight boarding"
flight_status,"what time will my flight be boarding"
flight_status,"when will my jetblue flight get here"
flight_status,"what time is my flight supposed to board"
flight_status,"when will i get to my destination"
flight_status,"what time is my flight scheduled to leave"
flight_status,"so when is my flight landing"
flight_status,"is flight dl123 on time"
flight_status,"give me the status of flight dl123"
flight_status,"can you tell me the status of my delta flight"
flight_status,"i need to know the status of flight dl123"
flight_status,"please tell me when my flight will land"
flight_status,"please inform me when my flight scheduled to board"
flight_status,"when will my delta flight depart"
flight_status,"at what time will my flight land"
flight_status,"what's the status of by delta flight"
flight_status,"what's the status of my virgin airlines flight"
flight_status,"what's the status of my jetblue flight"
flight_status,"what's the status of my american airlines flight"
flight_status,"what's the news with my delta flight"
flight_status,"where is flight dl123"
flight_status,"has flight dl123 left"
flight_status,"is flight dl123 going to arrive on time"
flight_status,"give me the status on my united airlines flight"
flight_status,"what's up with my american airline flight will it be on time"
flight_status,"i need for you to get me the status of my american airlines flight"
flight_status,"would you let me know the status of my american airlines flight"
flight_status,"when is boarding scheduled"
flight_status,"what time is boarding for my flight"
flight_status,"when is boarding scheduled for my flight"
flip_coin,"flip a normal coin"
flip_coin,"flip a coin, i choose heads"
flip_coin,"can you flip a coin i pick heads"
flip_coin,"please flip coin ai"
flip_coin,"flip a coin now"
flip_coin,"please flip a coin"
flip_coin,"i need you to flip a coin"
flip_coin,"flip coin ai"
flip_coin,"please go ahead and flip a coin"
flip_coin,"flip the coin ai"
flip_coin,"i wanna flip a coin"
flip_coin,"please flip the coin"
flip_coin,"i want you to flip a coin now"
flip_coin,"flip that dime"
flip_coin,"flip a coin, you win with heads"
flip_coin,"i need to do a fair coin flip"
flip_coin,"i want a coin flip and i'll take tails"
flip_coin,"i want you to flip a fair sided coin"
flip_coin,"flip a coin and let me know if it lands on heads or tails, please"
flip_coin,"will you flip a coin so i can make a choice"
flip_coin,"ai, please flip a coin"
flip_coin,"i ned you to flip a coin"
flip_coin,"filp a coin, i call heads"
flip_coin,"go ahead and flip that coin, i am choosing heads here"
flip_coin,"i want a coin flip"
flip_coin,"flip the coin"
flip_coin,"flip a coin for me"
flip_coin,"flip a coin for me, with you calling heads"
flip_coin,"flip it please"
flip_coin,"flip a quarter"
flip_coin,"i choose heads, now flip that coin"
flip_coin,"toss a coin and tell me what it lands on"
flip_coin,"please flip a coin for me, tails i win"
flip_coin,"please flip a coin i hope its tails"
flip_coin,"will you get a coin and flip it"
flip_coin,"flip a two sided coin and tell me what it lands on"
flip_coin,"flip that coin please"
flip_coin,"i will determine it with a coin flip"
flip_coin,"ai, heads or tails"
flip_coin,"flip that coin once; it must be tails"
flip_coin,"flip a coin if you will"
flip_coin,"i require a coin flip"
flip_coin,"i need you to flip a coin so i can decide"
flip_coin,"flip a coin for me and i call heads"
flip_coin,"can you flip a coin for me"
flip_coin,"give me the results of a coin flip"
flip_coin,"please flip a coin for me ai"
flip_coin,"ai, please flip a simulated coin"
flip_coin,"flip a coin i'm calling heads"
flip_coin,"i want you to flip a coin i choose heads"
flip_coin,"just toss a coin"
flip_coin,"throw a coin in the air"
flip_coin,"flip a coin into the air"
flip_coin,"heads, coin flip"
flip_coin,"flip a coin, i call heads!"
flip_coin,"coin flip, choose heads"
flip_coin,"can you flip a coin i call heads"
flip_coin,"flip a coin, i'm heads"
flip_coin,"flip a coin, heads"
flip_coin,"flip us a coin, i call heads"
change_user_name,"will you start calling me chaz"
change_user_name,"from now on, refer to me as chuck"
change_user_name,"please call me charlile from here on out ok"
change_user_name,"i want you to call me a different name so can you call me charchar"
change_user_name,"please change my name to tom"
change_user_name,"i want to be called tom"
change_user_name,"you can call me jason"
change_user_name,"i prefer to be called jason"
change_user_name,"my name is nick"
change_user_name,"refer to me as nick"
change_user_name,"the name is nick"
change_user_name,"you could say my name is nick"
change_user_name,"i am camile"
change_user_name,"my name's frank"
change_user_name,"i want to be called mollie"
change_user_name,"call me carrie"
change_user_name,"can i have you call me something else"
change_user_name,"call me ishmael"
change_user_name,"can i change what you call me"
change_user_name,"you can call me alan"
change_user_name,"i want you to start referring to me as lucky"
change_user_name,"please call me johnny"
change_user_name,"change my name to master"
change_user_name,"is there a way i can change the name you use to address me"
change_user_name,"feel free to call me jim"
change_user_name,"my name's bob"
change_user_name,"you can call me al"
change_user_name,"you can call me carrie"
change_user_name,"you can refer to me as frank"
change_user_name,"you can call me sarah"
change_user_name,"call me stevie"
change_user_name,"i need you to call me mary"
change_user_name,"hi, i'm john"
change_user_name,"talk to me by calling me this name from now on"
change_user_name,"just call me sam"
change_user_name,"the name i go by is sandy"
change_user_name,"you can call me jeff"
change_user_name,"i want you to call me pam"
change_user_name,"change the name that you call me"
change_user_name,"people call me gary"
change_user_name,"bob is my name now"
change_user_name,"please start calling me bob"
change_user_name,"change my name to bob"
change_user_name,"don't call me bill anymore - call me bob"
change_user_name,"i want you to call me bailey"
change_user_name,"don't call me anything besides bailey"
change_user_name,"refer to me as bailey"
change_user_name,"please call me bailey"
change_user_name,"could you call me a different name"
change_user_name,"could you call me by a different name, please"
change_user_name,"ai, my name is deb please use my name when you talk to me"
change_user_name,"ai answer my questions with my name first which is deb"
change_user_name,"ai, refer to me as deb when answering me"
change_user_name,"ai, call me deb"
change_user_name,"change my name please"
change_user_name,"please go ahead and change my name"
change_user_name,"change name for me"
change_user_name,"call me shane"
change_user_name,"i want you to call me sheldon"
change_user_name,"i want to be called timothy"
where_are_you_from,"where were you born as a kid"
where_are_you_from,"where do you hale from"
where_are_you_from,"where are you from before you got here"
where_are_you_from,"where you from"
where_are_you_from,"where are you from if i may ask"
where_are_you_from,"where are you originally from before coming here"
where_are_you_from,"what's your home town"
where_are_you_from,"where did you come from"
where_are_you_from,"you were made where"
where_are_you_from,"where do you hail from"
where_are_you_from,"where did you last live"
where_are_you_from,"what is your country of origin"
where_are_you_from,"where are you from"
where_are_you_from,"where is your country of origin"
where_are_you_from,"do you know where you were born"
where_are_you_from,"where did you originate from"
where_are_you_from,"could you tell me where did you originate"
where_are_you_from,"would you care to let me know where you were made"
where_are_you_from,"where did you used to live"
where_are_you_from,"what place were you created in"
where_are_you_from,"your birth occurred where"
where_are_you_from,"in which place were you made"
where_are_you_from,"where did they make you"
where_are_you_from,"where is your home located"
where_are_you_from,"where is your original location"
where_are_you_from,"in which area were you made"
where_are_you_from,"what location did you live at before"
where_are_you_from,"what's your country of origin"
where_are_you_from,"in what state were you born"
where_are_you_from,"what's your hometown"
where_are_you_from,"where were you before moving here"
where_are_you_from,"where are your origins found"
where_are_you_from,"what's your nationality"
where_are_you_from,"where did you live before here"
where_are_you_from,"where would you say you were born"
where_are_you_from,"where is your birth place"
where_are_you_from,"from where do you come"
where_are_you_from,"where are you from originally"
where_are_you_from,"so, where do you come from"
where_are_you_from,"so where do you come from originally"
where_are_you_from,"where do you call home"
where_are_you_from,"where did you live before you moved here"
where_are_you_from,"tell me where you're from"
where_are_you_from,"what area did you come from"
where_are_you_from,"the place you were born is"
where_are_you_from,"what location were you born"
where_are_you_from,"where were you put together"
where_are_you_from,"where is your home planet"
where_are_you_from,"where is your home town"
where_are_you_from,"where were you thought of"
where_are_you_from,"where do you originate from"
where_are_you_from,"where have you come from"
where_are_you_from,"where were you before"
where_are_you_from,"where were you processed"
where_are_you_from,"from where did you originate"
where_are_you_from,"in what place are you originally from"
where_are_you_from,"where did you grow up"
shopping_list_update,"is it possible to add grapes to my shopping list if they aren't on there already"
shopping_list_update,"please add bananas to my shopping list unless i already did"
shopping_list_update,"can you add apples to my shopping list if they aren't already on there"
shopping_list_update,"i'm out of cleaning supplies, remind me on my list"
shopping_list_update,"i don't have any more steak, please put that on my grocery list"
shopping_list_update,"i have no oranges, put them onto my list"
shopping_list_update,"do i have peanuts on my shopping list if not please add it"
shopping_list_update,"do i have soda on my shopping list if not please add it"
shopping_list_update,"i'm out of kleenex so will you put that on my shopping list"
shopping_list_update,"i'm out of paper towels so will you put that on my shopping list"
shopping_list_update,"i'm out of clorox wipes so will you put that on my shopping list"
shopping_list_update,"do i have tortillas on my shopping list if not please add it"
shopping_list_update,"i'd like you to add oranges to my shopping list"
shopping_list_update,"add eggs to my shopping list and remove cheese"
shopping_list_update,"write apples on my shopping list"
shopping_list_update,"i want you to add milk on my shopping list unless it is already on it"
shopping_list_update,"maybe we can put blank cds on my list for shopping"
shopping_list_update,"is bacon on my shopping list, add if it's not"
shopping_list_update,"add flour to my shopping list if it's not already on it"
shopping_list_update,"add sprite to my shopping list"
shopping_list_update,"take carrots off my list for shopping"
shopping_list_update,"please make sure oranges are on my shopping list"
shopping_list_update,"delete ice cream from my shopping list"
shopping_list_update,"get rid of butter on my shopping list"
shopping_list_update,"can you put oranges on my shopping list"
shopping_list_update,"i need for you to remove milk from my shopping list and add bread"
shopping_list_update,"do i have bananas on my list, if not please put them on the list"
shopping_list_update,"please remove ginger ale from my shopping list and add root beer"
shopping_list_update,"is paprika listed on my shopping list, please add it"
shopping_list_update,"go ahead and erase cashews from my list, and add walnuts to it, please"
shopping_list_update,"x on the shopping list please"
shopping_list_update,"add groceries to my shopping list as i am out"
shopping_list_update,"would you remove bread from my shopping list and add bread"
shopping_list_update,"remove fries from my shopping list"
shopping_list_update,"take fresh carrots off my shopping list"
shopping_list_update,"add bread to my list of groceries"
shopping_list_update,"on my shopping list, remove bread and add milk"
shopping_list_update,"are bananas on my shopping list can you add them if they aren't"
shopping_list_update,"can you put detergent on my shopping list cause i'm all out"
shopping_list_update,"would you add bananas to my shopping list as i am out"
shopping_list_update,"remove corn from my shopping list"
shopping_list_update,"can you take carrots off my shopping list and add soda"
shopping_list_update,"please add sugar to my shopping list if it's not on it"
shopping_list_update,"make sure to put extra paint on the list"
shopping_list_update,"tack on a gallon of milk to the grocery list"
shopping_list_update,"remove milk and add eggs to my shopping list"
shopping_list_update,"put milk on my shopping list"
shopping_list_update,"if soda isn't on my shopping list, go ahead and add it for me"
shopping_list_update,"i need to add flour to my list for shopping if i haven't already"
shopping_list_update,"take toilet paper off my shopping list and add paper towels"
shopping_list_update,"please put chips on my shopping list"
shopping_list_update,"can you add eggs to my shopping list"
shopping_list_update,"add eggs to my shopping list if it's not already there"
shopping_list_update,"i'd like to get soda while i'm out; add it to my shopping list"
shopping_list_update,"on my shopping list, remove eggs"
shopping_list_update,"take soda from my shopping list, and while you're at it add tea"
shopping_list_update,"milk should be added to my shopping list"
shopping_list_update,"i don't need eggs anymore, but i do need milk"
shopping_list_update,"i need milk on my shopping list"
shopping_list_update,"i don't need toilet paper anymore; take it off my shopping list"
shopping_list_update,"i need water on my shopping list and beer off of it"
what_can_i_ask_you,"what categories of questions can you answer"
what_can_i_ask_you,"what kind of questions can i ask the ai"
what_can_i_ask_you,"can you tell me what i can ask the ai"
what_can_i_ask_you,"what all can i ask you"
what_can_i_ask_you,"what are you capable of doing and answering"
what_can_i_ask_you,"which kinds of info are you familiar with"
what_can_i_ask_you,"which subjects can you tell me about"
what_can_i_ask_you,"can you answer all types of questions"
what_can_i_ask_you,"what kind of questions can you answer"
what_can_i_ask_you,"what things can you help me with exactly"
what_can_i_ask_you,"let me know what subjects you comprehend well"
what_can_i_ask_you,"what things do you know about"
what_can_i_ask_you,"what questions are permissible"
what_can_i_ask_you,"can you tell me the subjects you know best"
what_can_i_ask_you,"what are your capabilities"
what_can_i_ask_you,"can i ask you about anything"
what_can_i_ask_you,"can you help me with anything i need"
what_can_i_ask_you,"what subjects are you versed in"
what_can_i_ask_you,"what can you be asked about"
what_can_i_ask_you,"what do you know"
what_can_i_ask_you,"what all can you do"
what_can_i_ask_you,"what do you have answers for"
what_can_i_ask_you,"what types of things are you able to do"
what_can_i_ask_you,"what kinds of questions can you respond to"
what_can_i_ask_you,"what kinds of things can i ask you"
what_can_i_ask_you,"what information can i ask you"
what_can_i_ask_you,"what skills do you have"
what_can_i_ask_you,"how can i benefit from using you"
what_can_i_ask_you,"what should i ask you about"
what_can_i_ask_you,"what type of questions are you partial to that i can ask you"
what_can_i_ask_you,"what can i ask you"
what_can_i_ask_you,"what can you do"
what_can_i_ask_you,"ai, tell me what things i should ask of you"
what_can_i_ask_you,"what types of questions do you have a response for"
what_can_i_ask_you,"can you tell me what you can help with"
what_can_i_ask_you,"what kind of things can you help with"
what_can_i_ask_you,"i want to know what type of things you can help me with"
what_can_i_ask_you,"please help me to know what type of things you can help me with"
what_can_i_ask_you,"can i know what type of things you can help me with"
what_can_i_ask_you,"i would like to know what type of things you can help me with"
what_can_i_ask_you,"what subjects do you like"
what_can_i_ask_you,"tell me what subjects you like"
what_can_i_ask_you,"what kinds of things are you familiar with"
what_can_i_ask_you,"what subjects are you experienced in"
what_can_i_ask_you,"what subjects or areas are you familiar with"
what_can_i_ask_you,"which subjects are you the most experienced with"
what_can_i_ask_you,"what can you do for me"
what_can_i_ask_you,"what would you be able to do with me"
what_can_i_ask_you,"tell me what types of questions i can ask you"
what_can_i_ask_you,"what are you programmed to do for me"
what_can_i_ask_you,"how can you help me"
maybe,"i don't have any idea"
maybe,"can't say"
maybe,"which one i don't know either i guess"
maybe,"don't have any idea"
maybe,"i couldn't say"
maybe,"couldn't tell you"
maybe,"either i am not sure"
maybe,"either of them could be i'm not sure"
maybe,"don't know"
maybe,"idk"
maybe,"i don't have an answer for that"
maybe,"maybe it does"
maybe,"i'm not sure what the answer is"
maybe,"either one would work"
maybe,"i'm unsure of the answer"
maybe,"one or the other, or both"
maybe,"i don't know how to answer to that"
maybe,"perhaps either of them"
maybe,"no idea"
maybe,"it could be either, i think"
maybe,"i don't have a clue"
maybe,"i'm not sure of that"
maybe,"i have no clue"
maybe,"cant say"
maybe,"im not sure"
maybe,"im not certain"
maybe,"i don't really know"
maybe,"i don't know for sure"
maybe,"sorry, i do not know"
maybe,"hmmm, either could be a choice"
maybe,"hell if i know"
maybe,"shit if i know"
maybe,"not sure, maybe"
maybe,"i'm sure it could be either"
maybe,"no idea, sorry"
maybe,"really dont know"
maybe,"that's a possibility"
maybe,"undecided"
maybe,"my answer would be maybe"
maybe,"either one might be"
maybe,"i can't say for certain either way"
maybe,"it could go either way"
maybe,"maybe it is"
maybe,"could be"
maybe,"i am unable to say"
maybe,"i am not able to say"
maybe,"not sure"
maybe,"not sure to be honest"
maybe,"i'm not actually sure"
maybe,"that might be the case"
maybe,"unsure"
oil_change_how,"procedure to change oil in car"
oil_change_how,"way to change car oil"
oil_change_how,"how to change oil of a car"
oil_change_how,"find step by step instructions on how to change my oil"
oil_change_how,"how do i change oil on a car"
oil_change_how,"what weight oil do i need and how do i change the oil for my chevy truck"
oil_change_how,"what kind of oil do i need for my ford truck and how can i change it"
oil_change_how,"i need to know how to change my oil and what kind of oil for a 2007 trailblazer"
oil_change_how,"i need a tutorial to learn how to change my oil, please"
oil_change_how,"what steps do i need to follow to change the oil in my car"
oil_change_how,"can you get me simple instructions on how to do an oil change"
oil_change_how,"can you teach me to change my oil"
oil_change_how,"can you find some instructions on how to change my oil"
oil_change_how,"give me instructions on how to change the oil in my car"
oil_change_how,"what kind of oil do i need to change the oil in my car"
oil_change_how,"how do i choose the correct oil and how do i change it"
oil_change_how,"do i need any tools to change the oil in my car"
oil_change_how,"how do i change the oil in a car"
oil_change_how,"how do i change my oil and choose the right oil"
oil_change_how,"what kind of oil do i need to use for my car"
oil_change_how,"help me change my oil and what kind do i need"
oil_change_how,"i want to learn how to change the oil in my car"
oil_change_how,"show me how to change my oil"
oil_change_how,"what are the steps to change the oil in my car"
oil_change_how,"i need to change my oil and have no idea how to do it"
oil_change_how,"i can't change my oil and don't know what kind i need"
oil_change_how,"i want manual on how to change oil"
oil_change_how,"can you find instructions on how to change oil in a car"
oil_change_how,"can you assist with an oil change, and what type of oil do i get"
oil_change_how,"i want a lesson on changing my oil"
oil_change_how,"what kind of oil should i use for my current car"
oil_change_how,"what do i need in order to change my oil"
oil_change_how,"how do i change my oil with the correct type"
oil_change_how,"walk me through changing the oil on a tesla"
oil_change_how,"give me instructions to change my oil"
oil_change_how,"i need to know how to change my car's oil"
oil_change_how,"i intend to learn how to change oil in my car"
oil_change_how,"i want to learn the process of changing oil"
oil_change_how,"i should use what kind of oil and can you help me change it"
oil_change_how,"tell me how to change the oil in 2014 odyssey"
oil_change_how,"can you tell me how to change the oil in my car"
oil_change_how,"how do i do an oil change"
oil_change_how,"diy oil change"
oil_change_how,"give me instructions for an oil change"
oil_change_how,"diy oil change and oil type"
oil_change_how,"oil type and do it yourself oil change information please"
oil_change_how,"i want to know how to change my oil"
oil_change_how,"how to change oil and what oil type"
oil_change_how,"i want a step by step explanation of how to change the oil in my car"
oil_change_how,"can you teach me how to change my oil"
oil_change_how,"help me figure out how to change my oil"
oil_change_how,"walk me through the steps involved in changing my oil"
oil_change_how,"give me step by step instructions for changing my oil"
oil_change_how,"is it possible to change oil, if so how and what do i use"
oil_change_how,"how would i replace my oil and what sort of oil should i use"
oil_change_how,"can you change the oil, with what and how"
oil_change_how,"please let me know how to change the oil"
oil_change_how,"i need to know how to change oil in a car"
restaurant_reservation,"please reserve a table for 2 at lucky's under the name melissa at 7 pm"
restaurant_reservation,"i would like to reserve a table for 2 at sam's steakhouse under the name jessie at 6:30 pm"
restaurant_reservation,"help me reserve a table for 3 at lucky's under the name crystal at 8 pm"
restaurant_reservation,"would you please schedule a reservation for 2 at lucky's under the name sam at 7:30pm"
restaurant_reservation,"could you please reserve a table for 6 at lucille's under the name tom at 5pm"
restaurant_reservation,"i need to book a reservation for 3 at xenophobe under the name zebee"
restaurant_reservation,"what reservations are available for 3 people at the xenophobe"
restaurant_reservation,"use the name wheeler to reserve a table for 3 at andrea's steakhouse at 5pm"
restaurant_reservation,"make a reservation for wheeler party of 3 for 5pm at andrea's steakhouse"
restaurant_reservation,"reserve a table for 3 at andrea's steakhouse around 5pm under the name wheeler"
restaurant_reservation,"i need a table for 3 at 5pm at andrea's steakhouse under wheeler"
restaurant_reservation,"book room for me and her under the name kendra"
restaurant_reservation,"allow me to turn on the lights"
restaurant_reservation,"reserve a table for two for 7:30 pm at dibruno's under patrick donoghue"
restaurant_reservation,"i need to make a reservation for 8 pm at red robin for 3"
restaurant_reservation,"can you get me a table for 4 at steve's"
restaurant_reservation,"hello, i'd like a reservation for two at the olive garden at six tonight"
restaurant_reservation,"i think we should reserve dad's regular table friday for 6 people, use his name, make that close to 4:00 pm at the club"
restaurant_reservation,"make a reservation at 5 pm today for 2 at olive garden"
restaurant_reservation,"you have to reserve a table for 4 at red robin under the name kevin at 7"
restaurant_reservation,"book a reservation for 4 at outback steakhouse under the name dave"
restaurant_reservation,"can you get me a table for 6 at johnnys"
restaurant_reservation,"make a reservation for three at prime rib at 6:30 pm"
restaurant_reservation,"can i make a reservation for 8 pm at red robin for 3"
restaurant_reservation,"please reserve me a table for 2 pm at maxwell's on the 14th"
restaurant_reservation,"hey computer, make a reservation for 2 for my parents at red lobster on wednseday next, 2:00pm if possible"
restaurant_reservation,"please reserve a table for two at rouge for 7:00 pm"
restaurant_reservation,"can you get me a table for 5 at johnnys"
restaurant_reservation,"please make a reservation for us at joy bar for 4 adults"
restaurant_reservation,"i would like a reservation for 6:30 pm at pietro's under the name david jones"
restaurant_reservation,"i need you to reserve a table for 4 at red robin under the name kevin at 7"
restaurant_reservation,"can you book a table at the restaurant for me and my husband"
restaurant_reservation,"i want to reserve a table at 8 at long john silver's under the name freddie"
restaurant_reservation,"i want to have a table for 2 at the broadmore around 6"
restaurant_reservation,"can i reserve a table for 2 at the olive garden at 8"
restaurant_reservation,"reserve a table for 5 at lawry's under the name steve at 8:00pm"
restaurant_reservation,"book a reservation for 3 at red lobster under the name steve"
restaurant_reservation,"can you get me a table for 8 at johnnys"
restaurant_reservation,"make me a reservation for tomorrow at happys for four"
restaurant_reservation,"book a reservation for 8 pm at red robin under the name kevin"
restaurant_reservation,"can you make a reservation for me at the restaurant"
restaurant_reservation,"i'd like to make a reservation at rooth chris, can you do that"
restaurant_reservation,"reserve a table for 3 at 7 for olive garden"
restaurant_reservation,"will you reserve a table at olive garden for 3 people at 7"
restaurant_reservation,"at 7, i need a table for 3 at olive garden"
restaurant_reservation,"i need a table for 3 at olive garden for 7"
restaurant_reservation,"get a table for me at 7 for 3 people at olive garden"
restaurant_reservation,"reserve table for 5 at red robin under the name sara at 3"
restaurant_reservation,"i need a table for two at the havana at nine"
restaurant_reservation,"i need a table at gemma for nine at two"
restaurant_reservation,"book me a table for three at rainforest cafe at seven"
restaurant_reservation,"get me a table for five at itta bena at three"
restaurant_reservation,"use martins name to reserve a table at tropicana for 5 people at 8pm"
restaurant_reservation,"reserve a table at tropicana for 5 people under the name martins for 8pm"
restaurant_reservation,"martins needs a table for 5 people at tropicana at 8pm precisely"
restaurant_reservation,"are there any open reservations at outback tonight"
restaurant_reservation,"please reserve a table for two at olive garden at 7:00pm for michael"
restaurant_reservation,"get reservations at olive garden for two at 7:00pm under michael"
restaurant_reservation,"i want to eat at seven in the restaurant for two people"
balance,"do i have more than $100 in my pnc account"
balance,"how much is in my pnc account"
balance,"how much money do i have in my pnc account"
balance,"what is the balance in my pnc account"
balance,"can i get beer within my deposit account"
balance,"is there enough in my savings account to get a new tv"
balance,"can i afford a new tv from my savings account"
balance,"will i have enough to get a new roku with my savings account"
balance,"i hope i have enough money in my chase account to buy new clothes"
balance,"i am not sure if i have enough money in my chase account to buy a new dress"
balance,"i wonder if i have enough money in my chase account for a bike"
balance,"i keep trying to figure out if i have enough money in my chase account to purchase a new set of tires"
balance,"please tell me how much money i have in my bank accounts"
balance,"i need to know how much money i have in all of my bank accounts"
balance,"how much money is in all of my bank accounts"
balance,"can you tell me how much money i have i my bank accounts"
balance,"what's my checking balance"
balance,"what is status of my bank account"
balance,"is there enough money in my discover account for a vacation"
balance,"what is my balance in checking account"
balance,"what is remaining in my bank acccounts"
balance,"what's my savings balance at chase"
balance,"what amount of money is in my bank accounts"
balance,"what's the total of my bank accounts"
balance,"how much do i have in my checking"
balance,"how much is left of mastercard"
balance,"what is my checking account balance at chase"
balance,"how much is available in my savings account"
balance,"what is my bank balance"
balance,"could you tell me what my checking account balance is"
balance,"what's my checking account balance"
balance,"can you tell me my current bank accounts balance"
balance,"what is the balance of my bank accounts"
balance,"how much is in savings"
balance,"can you tell me how much cash i have"
balance,"how much total cash do i have in the bank"
balance,"do i have any cash left"
balance,"can the funds in my wells fargo account cover my lift tickets"
balance,"what is the total of my bank accounts"
balance,"what what kind money is available in my bank accounts"
balance,"i need to know my bank balance"
balance,"do i have enough in my chase account for a plane ticket"
balance,"how much money is left in my bank accounts"
balance,"what is my balance"
balance,"what is my savings account balance"
balance,"i want my checking balance at chase"
balance,"what's my current bank account total"
balance,"what's the balance in my bank accounts"
balance,"what do i have in my bank accounts right now"
balance,"is there enough in my wells fargo account to buy some nike's"
balance,"i want some nike's, is there enough in my wells fargo account"
balance,"check my wells fargo account to see if i have enough for these nike's"
balance,"can you tell me my bank balance"
balance,"will you let me know my bank balance"
balance,"will you tell me my bank balance"
balance,"how much money do i have in my various bank accounts"
balance,"how much cash do i have in my various bank accounts"
balance,"how much moola is in my bank accounts"
balance,"what the numerical number inside my bank accounts"
balance,"check my checking balance"
balance,"how much do i have left in my checking account"
confirm_reservation,"please double check my reservations for six at mani"
confirm_reservation,"confirm my johnny rockets reservation for this evening"
confirm_reservation,"make sure my flower bar reservation is scheduled for tomorrow"
confirm_reservation,"please double check on my reservations for buffalo wild wings at five for the game"
confirm_reservation,"i would like to try and confirm that i have a reservation at applebee's for kristen"
confirm_reservation,"i would like to try and confirm that i have a reservation at longhorn for justin"
confirm_reservation,"i would like to try and confirm that i have a reservation at carrabbas for heather"
confirm_reservation,"you know the reservation i have on 2:00 friday i confirm it"
confirm_reservation,"is my dinner reservation for gusto handcrafted pasta & pizza at 6:30 pm still valid"
confirm_reservation,"will you check to see if i am still reserved for 6:30 pm at gusto handcrafted pasta & pizza"
confirm_reservation,"please confirm my reservation for dinner at gusto handcrafted pasta & pizza at 6:30 pm"
confirm_reservation,"i really want to confirm that i have a reservation at red robin for josh"
confirm_reservation,"confirm my reservation for red robin at 8"
confirm_reservation,"do i still have the reservation on march 21 at 8pm"
confirm_reservation,"can you confirm my reservation for kevin at red robin"
confirm_reservation,"verify that my reservations at won wons for joe lee are good"
confirm_reservation,"can you confirm my reservation for chillis at 8:00"
confirm_reservation,"i really need you to confirm my reservation for kevin at red robin"
confirm_reservation,"will you check there is a reservation for laura at black pearl"
confirm_reservation,"please confirm my reservation for april 1st at 9am"
confirm_reservation,"confirm my reservation at dino's at 6 pm"
confirm_reservation,"please confirm my reservation for red robin at 9"
confirm_reservation,"can you check that i have a reservation on february 28th for 3 in the afternoon"
confirm_reservation,"does taco house have a reservation for jean"
confirm_reservation,"verify that i have reservations at chilis for john doe"
confirm_reservation,"do i have reservations at creme at 7 pm"
confirm_reservation,"i would like you to confirm my reservation for next saturday at 11 am"
confirm_reservation,"can you confirm my reservation for minnis at 4:00"
confirm_reservation,"please confirm my reservation for kevin at red robin"
confirm_reservation,"can you assure me i have a table at taco bell at 7pm"
confirm_reservation,"make sure my reservation is happening for john at olive garden"
confirm_reservation,"i would like to try and confirm that i have a reservation at hu hot for paulie"
confirm_reservation,"i would like to try and confirm that i have a reservation at chili's for jamie"
confirm_reservation,"will you please confirm my reservation for march 11 at 6:30 pm"
confirm_reservation,"i'd like to confirm my reservation for 2/20 at 8 pm"
confirm_reservation,"i wanna try and confirm that i have a reservation at red robin for josh"
confirm_reservation,"can you verify mike has a reservation at black rock at 6 pm"
confirm_reservation,"can you confirm my reservation for applebees at 2:00"
confirm_reservation,"i'd like to confirm that i have a reservation at red robin for josh"
confirm_reservation,"please confirm my reservation for feburary 21st at 6pm"
confirm_reservation,"i would like for you to confirm my reservation for red robin at 5 pm"
confirm_reservation,"i would like to try and confirm that i have a reservation at houlihan\u2019s for mike"
confirm_reservation,"can you check that there's a reservation for mark at sidetracks"
confirm_reservation,"please confirm my reservation for march 8th at 12:00"
confirm_reservation,"is my 10am village inn reservation valid"
confirm_reservation,"confirm my reservation for march 12 at 9:00 am"
confirm_reservation,"can you confirm that i have a reservation for february 21 at 6 o'clock"
confirm_reservation,"verify my reservation for smith and wollensky at 6:45"
